taxonID,scientificName,taxonRank,scientificNameAuthorship,namePublishedInYear,namePublishedIn
46477a28-2519-48ea-8171-75b6df94c8ac,"Cordioniscus Gräve, 1914",genus,,,
e91bd38c-966a-4fa5-876c-1145ff58743d,"Ceraclea Stephens, 1829",genus,,,
e30fbff0-c3de-4664-8e0b-e93dea08f375,"Fidiobia Ashmead, 1894",genus,,,
c0b6f593-ebed-4ae5-9533-a69c6021bf72,"Diplodonta (microstagon) Cossmann, 1896",genus,,,
afdb4e66-fb72-4e03-a1ac-a76f905a9df9,"Diplodonta (microstagon) Cossmann, 1896",genus,,,
f2302f55-6037-4dac-84db-5a13be9f5ae2,"Caryocorbula Gardner, 1926",genus,,,
33deb0e3-de40-4131-98c7-60b901a9509b,"Caryocorbula Gardner, 1926",genus,,,
772e95be-c45c-441c-9672-36c2fc2cea1a,"Parmicorbula H. E. Vokes, 1944",genus,,,
0395779a-86d1-477b-9077-c2d4b67dc4c4,"Parmicorbula H. E. Vokes, 1944",genus,,,
f640adc2-13d1-4368-a1fc-ab85a7fd22f6,"Cuspidaria (tergulina) Noszky, 1939",genus,,,
524866ea-4dca-48bc-8246-0d62ca2c71b8,"Cuspidaria (tergulina) Noszky, 1939",genus,,,
fb5a6b65-46dd-4d8f-b39e-862e5653450a,"Cadulus (gadila) Gray, 1847",genus,,,
ff7e24cc-c61d-4acf-9dd1-dd52fca71594,"Cadulus (gadila) Gray, 1847",genus,,,
c3699b8c-07f9-4a3e-83e5-70cf975c66ac,"Clava (semivertagus) Cossmann, 1889",genus,,,
b38d81e5-39df-4f93-afc9-72ed57760667,"Clava (semivertagus) Cossmann, 1889",genus,,,
d3b49e24-b544-482f-af86-b8599e520298,"Kapalmerella Allmon, 2005",genus,,,
274f2abd-473b-42f3-acc7-c22bcd2506bd,"Kapalmerella Allmon, 2005",genus,,,
92233f17-4bf1-49b5-8969-d38e3b9a9608,"Tripsycha Keen, 1961",genus,,,
8c4f666b-7791-44bb-8b7c-5e7d51c5f767,"Tripsycha Keen, 1961",genus,,,
84ef8d61-0513-4d03-88aa-fe269276b515,"Priscoficus Conrad, 1866",genus,,,
a29d1f46-c291-49ac-bfb7-57dfae6461cb,"Priscoficus Conrad, 1866",genus,,,
cc48e792-fdae-41f7-8ee6-c96c42e81f4c,"Littorina (prostenodon) Cossmann, 1888",genus,,,
32a1387b-bac2-4b36-be36-5ce06a6b87e2,"Littorina (prosthenodon) Cossmann, 1888",genus,,,
6354121d-09dc-4404-b59a-f9a3d9c2f98a,"Littorina (prosthenodon) Cossmann, 1888",genus,,,
1475caa3-243e-43f1-8cef-71881aa97b25,"Natica (carinacca) Marwick, 1924",genus,,,
b578cee7-137d-44b9-92ea-58ac48f24120,"Natica (carinacca) Marwick, 1924",genus,,,
f1ba7f1f-18ab-4a71-b7da-f125681417f9,"Attenuata Hedley, 1918",genus,,,
f1ce28e3-0348-47a2-b410-044a57b37ad4,"Attenuata Hedley, 1918",genus,,,
a91d762f-a309-445c-b847-0e087e3d19d7,"Zebinella Mørch, 1876",genus,,,
0aff0c38-3598-42d6-9ad7-a7a2bed7850d,"Chevallieria Cossmann, 1888",genus,,,
00777b32-2eed-438c-b09f-8cac62c2d12c,"Chevallieria Cossmann, 1888",genus,,,
d79d4d91-98ca-4711-b848-01f52397dd30,"Caecum (mioceras) Carpenter, 1859",genus,,,
bea6ec9a-b4ed-43b7-a716-8fc1d50b7fcd,"Caecum (mioceras) Carpenter, 1859",genus,,,
a7857af9-988c-41a6-bbd7-ba2ec344ac11,"Solariorbis Conrad, 1865",genus,,,
66509f43-1c19-441f-aa33-987e9a3a964a,"Solariorbis Conrad, 1865",genus,,,
a04bf919-0175-4ed5-903b-15a4b4e26a6b,"Calyptraphorus Conrad, 1857",genus,,,
4fd50969-e0c4-4df2-bc5b-cb5cd0d2bcf6,"Calyptraphorus Conrad, 1857",genus,,,
8e5616c0-3f77-4d9a-8f9e-0c5eae11b890,"Cerithiscala de Boury, 1887",genus,,,
e767e6c2-d299-45b4-8ff7-1f4069f945b5,"Cerithiscala de Boury, 1887",genus,,,
d474bf3a-d8e0-4413-b25f-01acc7555810,"Acirsa (notacirsa) Finlay, 1926",genus,,,
a8bcaff2-5411-4f05-8c32-53c410f1c6fc,"Acirsa (notacirsa) Finlay, 1926",genus,,,
96909f23-d58a-4b0c-86a5-462f02b39df9,"Amaea (confusiscala) de Boury, 1909",genus,,,
6feb31ec-cb72-4908-8389-3da0f119e294,"Amaea (confusiscala) de Boury, 1909",genus,,,
f7190c5d-b05c-43b8-a067-37d5cd35fb36,"Fidiobia Ashmead, 1894",genus,,,
6232f287-ea4a-4f25-95f0-07fcbfe40e1d,"Cerithiella Verrill, 1882",genus,,,
374dfc42-9439-4d8a-ac40-cfa0743a64da,"Parvisipho Cossmann, 1889",genus,,,
509eb077-7697-415b-962f-e2f677144eaa,"Parvisipho Cossmann, 1889",genus,,,
428f3a64-ab81-4e7b-bb71-1687735cf281,"Laevibuccinum Conrad, 1865",genus,,,
749d2d80-d65f-4a84-8c72-fc0579e6e2c1,"Laevibuccinum Conrad, 1865",genus,,,
1bbd8541-b723-4680-b5a2-9c84d910ec12,"Pseudolatirus Bellardi, 1884",genus,,,
8207de2d-3e68-4871-8894-936ca6065da1,"Pseudolatirus Bellardi, 1884",genus,,,
28540f8a-7d45-4fe1-be38-ad0f5cc69012,"Euthriofusus Cossmann, 1901",genus,,,
ef0b8284-21d3-487e-b11d-374adf28b845,"Euthriofusus Cossmann, 1901",genus,,,
bc6343af-8771-4a09-9294-2d9f13faaf0c,"Conradconfusus Snyder, 2002",genus,,,
339a5f91-0ab5-44a1-aec4-b205433674db,"Conradconfusus Snyder, 2002",genus,,,
eff24e42-85f5-4588-988a-34877a0c40d6,"Megalomyrmex Forel, 1885",genus,,,
9fdc8515-b34d-428c-993a-1668a3da20c6,"Megalomyrmex Forel, 1885",genus,,,
8c0fe151-8869-4599-a691-d5098c5c1e58,"Aquilofusus Kautsky, 1925",genus,,,
4f859e62-3b49-4b34-a38f-f512e594a59b,"Aquilofusus Kautsky, 1925",genus,,,
61b166e0-1b00-44d3-b8ec-be89c5564c95,"Auletobius Desbrochers, 1869",genus,,,
af46be18-0464-423b-9802-e498ebc86d29,"Eocithara Fisher, 1883",genus,,,
34609db3-eccd-4906-9c4f-aa8dedaf4ccf,"Eocithara Fisher, 1883",genus,,,
6e93f78f-616d-4415-8d37-617137e5caae,"Poiriera (paziella) Jousseaume, 1880",genus,,,
b582f553-71e0-4c7a-9a09-f24fce230d3a,"Poiriera (paziella) Jousseaume, 1880",genus,,,
20127e71-f50b-4c50-8c75-30f888391e0a,"Hexaplex Perry, 1811",genus,,,
b554c4d6-2b3b-455f-aa92-94c47c05e810,"Hexaplex Perry, 1811",genus,,,
23e301e6-801a-47c2-8334-7bf4707af831,"Volutocorbis Dall, 1890",genus,,,
e0b59d46-2704-4510-9240-dc1aec247906,"Volutocorbis Dall, 1890",genus,,,
4ac806bd-0878-4490-8540-4aed1e3c40eb,"Xotodon Ameghino, 1887",genus,,,
06c9c711-c1a2-4976-8875-0bd77d991081,"Xotodon Ameghino, 1887",genus,,,
ab6fbc4a-f198-449d-9185-f9dd7c1b5ae3,"Pampahippus Bond and López, 1993",genus,,,
6bd92500-60ff-4b52-84c3-32c7ecf2d3a4,"Cryptochorda Mörch, 1858",genus,,,
99c4b4e8-60c6-4861-a77f-72c0635f0b5e,"Cryptochorda Mörch, 1858",genus,,,
ff8859e5-d65a-480a-a3d3-28a813e91e1d,"Fulgurofusus Grabau, 1904",genus,,,
e2d14dd8-a86b-473c-b3c6-204c43848e01,"Fulgurofusus Grabau, 1904",genus,,,
15ccf320-fdfa-4741-a3ca-a756825de2f9,"Eoancilla Stephenson, 1941",genus,,,
33188db3-9208-4f04-bd93-bdae3a1a9f41,"Eoancilla Stephenson, 1941",genus,,,
d6ce4c12-91fe-43df-8d7f-4994357c9884,Popenoeum Squires et al. 1989,genus,,,
4e1e5a90-4e9f-4f49-ba0f-095723904bb8,Popenoeum Squires et al. 1989,genus,,,
c8d3b811-9c00-42d5-af79-d4e6d344d3b9,"Olivella Swainson, 1831",genus,,,
69442592-dad4-40cc-91e5-2ac441be0c5d,"Olivella Swainson, 1831",genus,,,
60ac77ba-0cc5-4da7-87b1-9fe43e5ba627,"Ptychatractus Stimpson, 1865",genus,,,
d451e4d4-9da9-4cb4-8200-b3e060ce2597,"Ptychatractus Stimpson, 1865",genus,,,
36898ba7-8235-43c1-9295-f4b51adc3d24,"Crenaturricula H. E. Vokes, 1939",genus,,,
4536dfe5-2f3a-4451-b0c4-e223e0cad277,"Crenaturricula H. E. Vokes, 1939",genus,,,
eafdd754-d3b6-4dad-99d2-0f9b77b6eee6,"Lutema Stephenson, 1941",genus,,,
6c5165ef-8dc7-4da5-a7b1-c3731d8c5588,"Lutema Stephenson, 1941",genus,,,
b2c9f6da-fc71-4175-82bf-ce5265000122,"Cochlespira (tahusyrinx) Powell, 1942",genus,,,
0fd197a8-f6fd-4762-a266-ebe6b207425b,"Cochlespira (tahusyrinx) Powell, 1942",genus,,,
7efcb977-0e91-480a-8c57-93ce5ce56a07,"Coronia Gregorio, 1890",genus,,,
4e581110-137b-41bd-84fe-6da061a4c5c6,"Coronia Gregorio, 1890",genus,,,
7a26865b-2248-4b5b-a298-fc4363a8ec71,"Oxyacrum Cossmann, 1889",genus,,,
604b4be2-520c-4d2c-b704-a3adb40791ec,"Oxyacrum Cossmann, 1889",genus,,,
4da966b3-fbd0-44f4-aea3-82af25374aca,"Unitas Palmer in Harris and Palmer, 1947",genus,,,
4b8f9009-88e2-4286-b777-ca75db6a7bb2,"Unitas Palmer in Harris and Palmer, 1947",genus,,,
b2998366-0b3e-4b0f-b0b1-ebd53febf5ff,"Sveltella Cossmann, 1889",genus,,,
a7e292a5-b7bb-4c6c-8f0d-782f407cfd4c,"Sveltella Cossmann, 1889",genus,,,
c4c85bde-77ef-4037-b45e-0f26dfe6c067,"Acteon Montfort, 1810",genus,,,
147c0dd8-f06e-45dc-ab13-3cd1cfce0138,"Acteon Montfort, 1810",genus,,,
54f06cd1-c3af-4156-957e-c10950d4d8f2,"Eoacteon Stephenson, 1955",genus,,,
62695450-aba3-43fc-8c97-b99988741ec3,"Eoacteon Stephenson, 1955",genus,,,
687a0d74-cd24-41aa-bc6d-459287b4e28b,"Discotectonica Marwick, 1931",genus,,,
12dc85f9-83db-4d58-b4a2-30a8bb45b4e2,"Discotectonica Marwick, 1931",genus,,,
35134672-d0a3-49b1-96aa-a97d536ae1ce,"Acrocoelum Cossmann, 1888",genus,,,
9ca2000c-2ba6-4430-a84d-88c522129e43,"Acrocoelum Cossmann, 1888",genus,,,
c4157de2-9aad-4c6a-be63-557ec627d54b,"Doliella Monterosato, 1880",genus,,,
050d1ae8-9e97-4770-8bfb-12e8de2991a5,"Doliella Monterosato, 1880",genus,,,
87ac4006-952e-4624-b5f4-b6b670761e0c,"Puposyrnola Cossmann, 1921",genus,,,
a03f5f29-2840-44a7-b9f5-275c85c982e5,"Puposyrnola Cossmann, 1921",genus,,,
17c90dfb-7819-40a7-9683-ae9aa64b0503,"Cylichna (cylichnopsis) Cossmann, 1904",genus,,,
89f5dad2-a2d5-4d9d-8338-6b86b3781e3b,"Cylichna (cylichnopsis) Cossmann, 1904",genus,,,
daa00893-d6de-4e67-b6b0-7f53c88e9610,"Retusa (cylichnina) Monterosato, 1884",genus,,,
b6e45970-5a4b-4c49-a3db-435a57981d82,"Retusa (cylichnina) Monterosato, 1884",genus,,,
1b26351e-ffec-45a4-b833-5c8825422668,"Holospira von Martens in Albers, 1860",genus,,,
765749be-08be-4fcb-a7c5-b95b4d3ca1c8,"Holospira von Martens in Albers, 1860",genus,,,
8d0c21dd-32b9-4f22-bd02-1e295f68dae3,"Aquiladelphis Fox, R. C. 1971",genus,,,
8c310a26-8fbd-4345-8dad-6dafda5c92d7,"Aquiladelphis Fox, R. C. 1971",genus,,,
a142f2cb-2709-4b4a-a935-6d2bbc6079e5,Glasbius Clemens 1966,genus,,,
1e7dc3e6-182d-4b7a-982b-c8821eb6d4a7,Glasbius Clemens 1966,genus,,,
31dcb0ad-4c43-4759-b8f5-6ba188ca2c34,Ovulaster Cotteau 1884,genus,,,
647fa485-8617-4a2e-a011-fb1e89657aa8,Ovulaster Cotteau 1884,genus,,,
cfab8f59-f17b-4031-8f7b-87a68abcc1e2,Opisthias Charles W. Gilmore 1909,genus,,,
ae549c9a-1bfb-4ef1-b524-ded9328bd613,"Heliadornis Olson,1985",genus,,,
3b911ca3-573a-4634-87ba-f032a3b2ec46,"Heliadornis Olson,1985",genus,,,
20f5d8ae-ed18-4fef-9c3e-0490734d852d,"Tylotrochus Koken, 1886",genus,,,
a5780973-9683-4a05-acda-7b7dcb9a95a6,"Tylotrochus Koken, 1886",genus,,,
ac15d827-e1dd-4e58-8d61-3141676b4197,"Yunnania Mansuy, 1912",genus,,,
d84dff82-dc76-4fbc-88c6-be4bc0655c38,"Yunnania Mansuy, 1912",genus,,,
93a26d10-47ca-47b0-bdb5-737c94ba5009,"Metaradiophrya Heidenreich, 1935",genus,,,
b63681b2-0756-424b-9d28-a2ad67c7cc7c,"Metaradiophrya Heidenreich, 1935",genus,,,
12c4efcf-16fd-417b-8f59-25bb604f0280,"Bolboforma Daniels & Spiegler, 1974",genus,,,
f2222fb2-4141-419f-989c-2824c82d85f7,"Bolboforma Daniels & Spiegler, 1974",genus,,,
d71e51a9-2ae7-4c64-acec-14cb0980799f,Eudicrana Loew 1869,genus,,,
7e403441-4afb-43b1-8cad-06f768427bad,Eudicrana Loew 1869,genus,,,
f5e61c43-c650-431b-b15d-d7fb78c802c2,"Tropodiaptomus Kiefer, 1932",genus,,,
7f93fc90-728f-41a9-b091-e15db8e2e393,"Tropodiaptomus Kiefer, 1932",genus,,,
2c3da092-4f42-471e-aaa8-cf6b15465113,Selaserica Brenske 1898,genus,,,
700cdba7-ffbe-4f8e-92c9-ac1cadcd7fc6,"Autoserica Brenske, 1898",genus,,,
3b7649f6-4bf8-4a86-981b-93b3c141f788,"Autoserica Brenske, 1898",genus,,,
f1ca7bac-a4c6-4fc6-b93f-da8f3db47f58,"Baniassa Kugler, 1978",genus,,,
76bc1e69-bcc3-42ad-b2b5-7f1d35e75cfe,"Baniassa Kugler, 1978",genus,,,
dffd50bc-150c-47cc-aec6-c57e11494f9a,"Annuntidiogenes Fraaije, van Bakel, Jagt & Artal, 2008",genus,,,
5cd29239-306e-428b-91eb-7bb4b76c0568,"Annuntidiogenes Fraaije, van Bakel, Jagt & Artal, 2008",genus,,,
c45cbe44-bf09-4125-bea7-13ce8c19d3f7,"Phyto Robineau-Desvoidy, 1830",genus,,,
946825e0-576b-41db-b105-b649c72642ff,"Phyto Robineau-Desvoidy, 1830",genus,,,
42f7b69c-22a8-415a-8048-7612b2d4583a,"Bachmayerus Fraaije, van Bakel, Jagt & Skupien, 2013",genus,,,
f34d09f1-a738-44b6-95c1-deb0e17fd181,"Bachmayerus Fraaije, van Bakel, Jagt & Skupien, 2013",genus,,,
e7091c74-0bcc-4ce6-b1f0-df6a232a7d3c,"Eopaguropsis van Bakel, Fraaije, Jagt & Artal, 2008",genus,,,
5a5e5463-9c14-4d47-9a77-83a10af8aeca,"Eopaguropsis van Bakel, Fraaije, Jagt & Artal, 2008",genus,,,
3c1ee92b-24c6-4549-b3fb-5f1b221081d2,"Ululapagurus Fraaije, 2014",genus,,,
2b3ddfaa-d993-47f6-9523-11f68d6b1e85,"Ululapagurus Fraaije, 2014",genus,,,
1e83468e-befd-4c58-8592-da08b5a91be6,"Mesoparapylocheles Fraaije, Klompmaker & Artal, 2012",genus,,,
94f8abce-28d1-444f-ab2c-1893919eb02f,"Mesoparapylocheles Fraaije, Klompmaker & Artal, 2012",genus,,,
f48472d0-2c42-4c28-a52c-350d8726a619,"Cretatrizocheles Fraaije, Klompmaker & Artal, 2012",genus,,,
c648ccb9-e58a-4f47-93e9-8c30fc76a012,"Cretatrizocheles Fraaije, Klompmaker & Artal, 2012",genus,,,
f26a1ff0-66b3-4420-8b9f-ebe8419350b3,"Munitheites Lőrenthey, in Lőrenthey & Beurlen, 1929",genus,,,
841143d7-4b18-4af7-91f0-d61e7f85be72,"Munitheites Lőrenthey, in Lőrenthey & Beurlen, 1929",genus,,,
aca3ca0e-bdd3-4433-9f85-93ba8413c296,"Siphonaria G. B. Sowerby I, 1823",genus,,,
736bcdd5-5331-4c43-bec7-3c34eaad1519,"Graptocarcinus Roemer, 1887",genus,,,
a003b728-aaf7-42eb-a752-0f86aa4058d1,"Graptocarcinus Roemer, 1887",genus,,,
d712a6a4-22f9-4efb-8f56-0ec15934eb49,"Bothropoma Thiele, 1924",genus,,,
a9ee77a1-eb53-4194-a766-1e2a8508d814,"Bothropoma Thiele, 1924",genus,,,
ead40cae-ab38-4060-8e03-b4125c85f2a6,"Heosminthus Wang, 1985",genus,,,
e04bf47d-242b-45c4-9816-1efd0dae7117,"Heosminthus Wang, 1985",genus,,,
292012dd-0bbf-437d-a08e-1769b2aae8f6,"Plesiosminthus Viret, 1926",genus,,,
bd31301a-2146-46b7-b4fb-d16b2e29696f,"Namaini Borovec & Meregalli, 2020",family,,,
b644e790-775a-463c-8de7-e0f95461cdb4,"Scinax Wagler, 1830",genus,,,
c876a74b-9650-48c7-a051-47f8c32f6397,"Chalcovietnamicus Marusik, 1991",genus,,,
0ece8f51-2415-4ad9-9d3c-8440b8995798,"Chalcovietnamicus Marusik, 1991",genus,,,
a35d692a-91e5-491d-b7ba-ffbf0f6ed8ea,"Microemathis Logunov, 2020",genus,,,
970ea282-fae9-4cf7-a588-61ca1361e6c0,"Microemathis Logunov, 2020",genus,,,
b4d62f4a-c4fc-4ed7-a662-951f2d2af8b5,"Paraeuophrys Logunov, 2020",genus,,,
4f3bb7d3-ff29-48ac-bbed-913976b348ba,"Paraeuophrys Logunov, 2020",genus,,,
4c83452f-e2e8-4654-bba1-efa06d733bd5,"Thaiattus Logunov, 2020",genus,,,
788e11e0-373c-49d9-b04c-a788bf97fab8,"Thaiattus Logunov, 2020",genus,,,
e1ebfa8b-bdb9-43e5-8a9e-e2b6371f2dc2,"Tisaniba Zhang & Maddison, 2014",genus,,,
0e949af3-abac-455c-b62c-93cc3771aa3b,"Tisaniba Zhang & Maddison, 2014",genus,,,
3e013f20-283e-4683-be25-d0c05db2c421,"Tisanibainepta Logunov, 2020",genus,,,
18cc561b-92b6-4305-b801-a28eb38a677c,"Tisanibainepta Logunov, 2020",genus,,,
bca01d34-bde1-40fa-a606-ef048d7f009b,"Barinas González-Sponga, 1987",genus,,,
3a86b615-f9a0-49bc-bad2-caad162419dd,"Pachyrrhiza Philippi, 1865",genus,,,
005fff16-54f8-4998-8e10-fd2a0162f773,"Pachyrrhiza Philippi, 1865",genus,,,
b2f7732a-67a1-4fa5-a6d3-db62193f340f,"Fedikovella Moskalev, 1976",genus,,,
d71f2b95-5970-406d-9d23-af5313a49d63,"Nanocetorhinus Underwood & Schlögl, 2013",genus,,,
fbdeed96-3cca-46dd-bdba-51cd8b533837,"Nanocetorhinus Underwood & Schlögl, 2013",genus,,,
1a02bb69-fe7d-4630-abf0-af3826968d04,"Tachyoryctoides Bohlin, 1937",genus,,,
6443ce1c-402e-4330-84b9-75bbe7d77781,"Tachyoryctoides Bohlin, 1937",genus,,,
7f5f7710-7905-4012-9e1f-8d276cd4ce81,"Rissolina Gould, 1861",genus,,,
1999209a-c949-4110-8591-139e055204ad,"Rissolina Gould, 1861",genus,,,
b78812c5-2495-4f39-8d62-de1edd1c39b4,"Nummogaultina Kollmann, 2005",genus,,,
5bddfd0e-0024-4e46-8189-94d64a517a21,"Nummogaultina Kollmann, 2005",genus,,,
1b8a286c-452c-4fda-8700-300a7e04d32e,"Pseudoliotina Cossmann, 1925",genus,,,
b716804a-6d9e-4c2d-8807-00f45e17df31,"Pseudoliotina Cossmann, 1925",genus,,,
96163752-ac35-472b-ab50-f527c46dc673,Allomma Pomel 1883,genus,,,
3687c87e-a85a-4ffb-b8fb-5bf7428fd856,Allomma Pomel 1883,genus,,,
d6cc8a56-e922-4991-aca9-31736a759700,"Coenholectypus Pomel, 1883",genus,,,
3a9ae12e-1e66-43b2-8010-d362306b8a5c,"Colpomphalus Cossmann, 1915",genus,,,
1cba3ccf-3584-42e0-ac4b-dbcd01b43b31,"Colpomphalus Cossmann, 1915",genus,,,
50b07915-3b01-471d-ac13-e679201d254a,Cosmocyphus Pomel 1883,genus,,,
08760b0c-446f-4b73-b6d6-f22954f15958,Cosmocyphus Pomel 1883,genus,,,
085a406b-577a-442d-8e3f-838d37a2cdfd,"Cottaldia Desor, 1856",genus,,,
ed98e911-96ef-4817-81bb-f41d06628426,"Cyphopygus L. Agassiz, 1838",genus,,,
5c30537c-4e9e-406a-80f1-3a3a943a96b7,"Cyphopygus L. Agassiz, 1838",genus,,,
bf128898-2b8a-4d80-92c6-d3c7ba998ab9,"Diplopodia McCoy, 1848",genus,,,
4ef6bea8-7e10-4eb3-96c8-14aeaddc8bf0,"Echinocyphus Cotteau, 1860",genus,,,
18df7b2d-a687-42c2-b557-247624ed3d02,"Echinocyphus Cotteau, 1860",genus,,,
f2cfa410-c9ab-4ed4-b731-ab6f22c8ec3b,"Goniophorus L. Agassiz, 1838",genus,,,
d4b2a8e8-0f18-4c93-b449-bf72a2573329,"Goniophorus L. Agassiz, 1838",genus,,,
49bd0ee1-5d14-444d-bc1b-8a608115bd79,"Heteraster d’Orbigny, 1855",genus,,,
5d18d2f4-3bf8-4d74-9b34-b6c0dfcd676a,"Holaster Agassiz, 1836",genus,,,
2d1e6019-623f-45ca-8d39-846975cbc158,"Holaster Agassiz, 1836",genus,,,
1d242e64-d26f-44f4-a063-dae46c503a15,"Leptosalenia Smith & Wright, 1990",genus,,,
4f40a947-88b9-46ea-9460-26f5a86abc40,"Mecaster Pomel, 1883",genus,,,
30f45022-12b8-42bf-8ad3-ccb6c859872a,"Mecaster Pomel, 1883",genus,,,
7800fd11-30e8-430f-91d7-82cda8df7098,"Miocyphosoma Pomel, 1883",genus,,,
ade6c0c2-a778-4def-8e32-daa812640eb2,"Miocyphosoma Pomel, 1883",genus,,,
5de932cb-9f0b-4cb1-826c-1ff067e661e1,"Miotoxaster Pomel, 1883",genus,,,
31663112-8d22-4b7a-b105-4ccc1882e763,"Miotoxaster Pomel, 1883",genus,,,
7f1b39df-1f2c-4813-815b-2de4cedea12f,"Palhemiaster Lambert, 1916",genus,,,
35b97640-8e41-44a2-8239-29ac8db50a6a,Pliotoxaster Fourteau 1907,genus,,,
cbb6b486-c5bb-4b75-b46e-63626a472b0e,"Sinaecidaris Fourtau, 1921",genus,,,
b4da519a-db15-4abb-9467-24482cf89a9e,"Sinaecidaris Fourtau, 1921",genus,,,
1d674e09-9af6-4943-af6d-c2d622921c6c,"Stomechinus Desor, 1856",genus,,,
1053a96e-f3ec-432e-9b03-dade1516933a,"Stomechinus Desor, 1856",genus,,,
f78f3821-860d-4c58-be82-848340c01e50,"Temnocidaris (stereocidaris) Pomel, 1883",genus,,,
510037bf-328d-4370-a596-96323c28d1a3,"Tiaromma Pomel, 1883",genus,,,
6bb04f4f-573e-4783-89ef-50814728a889,"Tiaromma Pomel, 1883",genus,,,
990ceafa-8c19-425f-9c09-fcaa411186bd,"Pazius Navás, 1913",genus,,,
65b9a857-9c0c-460d-9b26-1161229a9c27,"Oideterus Thomson, 1857",genus,,,
7fb77581-08d8-4138-9423-d65bdff7378e,"Oideterus Thomson, 1857",genus,,,
c745f32e-b736-4d15-acdd-47fa59ea87f0,"Neoseiulus Hughes, 1948",genus,,,
b0f02290-063b-454d-82b5-01d6c3c0a92a,Cynelos Jourdan 1862,genus,,,
6f2f084d-27b8-469c-bc59-2153a99f277b,"Amblysiphonella Steinmann, 1882",genus,,,
f3686340-b4a1-4099-8ae0-a73e0c728083,"Amblysiphonella Steinmann, 1882",genus,,,
b5bc282f-0664-490a-b721-39fc66fa5a30,"Parauvanella Senowbari-Daryan & di Stefano, 1988",genus,,,
bccc07f6-0ea6-43b8-89be-9a3b57e728b3,"Parauvanella Senowbari-Daryan & di Stefano, 1988",genus,,,
1aedb3fa-5492-40c3-b5a0-88bee73af999,"Peronidella Hinde, 1893",genus,,,
81734ba0-a7ee-4b24-b74f-cffdf1ee4850,"Peronidella Hinde, 1893",genus,,,
13e6b4e3-d7b2-4b0d-8651-bdea1012c20f,"Pyrgopolon de Montfort, 1808",genus,,,
30bb1468-de5e-4d2d-beb9-927a2b8f92d8,"Pyrgopolon de Montfort, 1808",genus,,,
6c4c74f4-fd52-41b7-8fad-47048defbeec,"Neomicrorbis Rovereto, 1903",genus,,,
6a0b624d-ec38-474f-b28e-749a5c76a1b5,"Neomicrorbis Rovereto, 1903",genus,,,
80a4c690-f2af-40c4-bafe-87e4bf927540,"Cycloprosopon LőrentheyinLőrenthey & Beurlen, 1929",genus,,,
ba0ea8dd-bfce-4e9f-8346-94f63f885089,"Cycloprosopon LőrentheyinLőrenthey & Beurlen, 1929",genus,,,
15e9d255-c384-4a73-9190-bcd808e3ab6f,"Bythinella Moquin-Tandon, 1856",genus,,,
70d185dc-a934-4d06-88dc-54f9085a05e5,"Elea d’Orbigny, 1853",genus,,,
081322eb-5813-470e-b118-745e40a774f8,"Elea d’Orbigny, 1853",genus,,,
b192c2f5-2372-4b0c-8004-b0e6b0074d65,"Dulitocoris Miller, 1940",genus,,,
050ecdba-13b3-4020-a245-830623ffc76b,"Dulitocoris Miller, 1940",genus,,,
89a43dda-b463-493c-bb50-60b6a4d7ed0a,"Sperchon Kramer, 1877",genus,,,
9793ae91-790f-4e89-ba8a-37508830f76b,"Dicuspiditermes Krishna, 1968",genus,,,
b2a9afd8-0626-495d-a795-2efec47ed910,"Simplalveolina Reichel, 1964",genus,,,
2a1f605d-b73a-40cb-b16d-82668319f06b,"Crellomima Rezvoi, 1925",genus,,,
f2997635-94b0-48bb-ba6a-d3c5d7cabd22,"Binburrum Pollock, 1995",genus,,,
2f4664ee-514a-488a-8eb9-6b7ddeb59893,"Binburrum Pollock, 1995",genus,,,
6bc49503-1bdd-40b3-b46f-c32e2f5545d6,"Stolzia Willemse, 1930",genus,,,
2b62f0e9-646e-43a8-8e5e-e812bfd5ac70,"Stolzia Willemse, 1930",genus,,,
fa1b789f-09dd-4ee5-a28c-085927434f23,"Erromenus Erromenus Holmgren, 1857",genus,,,
ea5b1437-4b27-43e0-8071-cc73ec637660,"Erromenus Erromenus Holmgren, 1857",genus,,,
469b2dc2-238c-403b-a39a-26ad73dbc25f,"Flagellozetes Balogh, 1970",genus,,,
5d0cc832-5d3c-476d-910e-9641d1f0a12a,"Flagellozetes Balogh, 1970",genus,,,
e417d41f-fda1-4f77-be1b-b8c7f598b4a9,"Euchomenella Giglio-Tos, 1916",genus,,,
e1c6dd50-8eef-46ba-99e1-cf37c6f47ec6,"Eutrichodesmus Silvestri, 1910",genus,,,
4d95a01a-c718-4627-b0cc-7887ea0346a6,"Valdasus Stål, 1860",genus,,,
72afbefe-ef1e-447d-a0ca-fae588eaeff3,"Platyseius Berlese, 1916",genus,,,
287aaf14-e1bb-4ba5-8ff8-d0e5d35cfa7c,"Platyseius Berlese, 1916",genus,,,
35bde275-4ad5-49fa-9a3b-29d0388654c5,"Rhyncogonus Sharp, 1885",genus,,,
7bed4852-a1b9-4569-922c-99da5bee8d38,"Lacunopsis Deshayes, 1876",genus,,,
9863e38f-66a3-4e6f-9c39-301a648d4fda,"Lacunopsis Deshayes, 1876",genus,,,
43b86e42-3946-470f-a804-3a34aee58689,"Obama Carbayo et al., 2013",genus,,,
